Participant,TimeOfDay,TimeSinceStartOfExperiment,JumpNoJump,LeaningGamepad,Interface,TrialNo,PathID,LocationALongPath,TotalPointing,PointingCounterFromLocation,PointingPhase,Trivial,TargetID,Controller Position X,Controller Position Y,Controller Position Z,Target Position X,Target Position Y,Target Position Z,Target Yaw,Target Pitch, Pointing Yaw, Pointing Pitch,Signed Pointing Error Yaw, Signed Pointing Error Pitch,Absolute Pointing Error Yaw, Absolute Pointing Error Pitch,Pointing Time,Correct distance in 3D,Distance Estimate,Signed Distance Estimate Error,Absolute Distance Estimate Error
P01,2021-03-11 9:23:04 AM,5.763616,,,Controller,1,A,1,1,1,rapid1stPointing,Yes,bench (UnityEngine.AudioClip),-240.3685,10.8034,24.59729,-7.804039,6.22,-15.4706,350.2246,-1.112656,59.10695,-3.597841,68.88232,2.485185,68.88232,2.485185,0.6336253,
P01,2021-03-11 9:23:06 AM,8.19972,,,Controller,1,A,1,2,2,rapid1stPointing,Yes,dumpster (UnityEngine.AudioClip),-240.6684,10.78317,24.54382,-7.804039,6.22,-15.4706,350.2498,-1.106404,107.4001,-4.320049,117.1503,3.213645,117.1503,3.213645,0.0969962,
P01,2021-03-11 9:23:13 AM,14.62112,,,Controller,1,A,1,3,1,rapid2ndPointing,Yes,bench (UnityEngine.AudioClip),-240.5402,10.78511,24.56551,-7.804039,6.22,-15.4706,350.2393,-1.107449,75.35271,3.740389,85.1134,-4.847838,85.1134,4.847838,0.01185,
P01,2021-03-11 9:23:14 AM,16.09515,,,Controller,1,A,1,4,1,distanceJudgmentAnd2ndPointing,Yes,bench (UnityEngine.AudioClip),-240.538,10.77748,24.56753,-7.804039,6.22,-15.4706,350.2387,-1.105607,74.70824,0.7602684,84.46948,-1.865876,84.46948,1.865876,1.487618,236.1968,9.269177,226.9276,226.9276
P01,2021-03-11 9:23:16 AM,17.72363,,,Controller,1,A,1,5,2,rapid2ndPointing,Yes,dumpster (UnityEngine.AudioClip),-240.7032,10.73429,24.51465,-7.804039,6.22,-15.4706,350.2581,-1.094419,113.9977,-4.315055,123.7396,3.220636,123.7396,3.220636,0.0132711,
P01,2021-03-11 9:23:17 AM,19.1989,,,Controller,1,A,1,6,2,distanceJudgmentAnd2ndPointing,Yes,dumpster (UnityEngine.AudioClip),-240.701,10.72752,24.5092,-7.804039,6.22,-15.4706,350.2594,-1.092792,115.512,-4.765149,125.2527,3.672357,125.2527,3.672357,1.488923,236.3465,9.922425,226.4241,226.4241
