Participant,TimeOfDay,TimeSinceStartOfExperiment,JumpNoJump,LeaningGamepad,Interface,TrialNo,PathID,LocationALongPath,TotalPointing,PointingCounterFromLocation,Trivial,TargetID,Controller Position X,Controller Position Y,Controller Position Z,Target Position X,Target Position Y,Target Position Z,Target Yaw,Target Pitch, Pointing Yaw, Pointing Pitch,Signed Pointing Error Yaw, Signed Pointing Error Pitch,Absolute Pointing Error Yaw, Absolute Pointing Error Pitch,Pointing Time,Correct distance in 3D,Distance Estimate,Signed Distance Estimate Error,Absolute Distance Estimate Error
P01,2021-03-11 12:03:50 PM,17.01556,Nojump,Controller,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.4499,10.6535,24.55469,-7.804039,6.22,-15.4706,350.2382,-1.075942,64.48705,10.06425,74.24887,-11.14019,74.24887,11.14019,0.403749,236.1054,0.0399772,236.0655,236.0655
P01,2021-03-11 12:03:50 PM,17.02938,Nojump,Controller,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.4499,10.65322,24.55463,-7.804039,6.22,-15.4706,350.2382,-1.075875,64.46339,9.869197,74.22522,-10.94507,74.22522,10.94507,0.4177484,236.1054,0.0399804,236.0654,236.0654
P01,2021-03-11 12:03:50 PM,17.04338,Nojump,Controller,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.4499,10.65294,24.55436,-7.804039,6.22,-15.4706,350.2383,-1.075806,64.35226,9.678938,74.11401,-10.75474,74.11401,10.75474,0.4318172,236.1053,0.03997875,236.0653,236.0653
P01,2021-03-11 12:03:50 PM,17.05745,Nojump,Controller,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.45,10.65256,24.55433,-7.804039,6.22,-15.4706,350.2383,-1.075715,64.3754,9.449369,74.13712,-10.52508,74.13712,10.52508,0.4459783,236.1054,0.03997957,236.0654,236.0654
P01,2021-03-11 12:03:50 PM,17.07161,Nojump,Controller,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.45,10.65228,24.55424,-7.804039,6.22,-15.4706,350.2383,-1.075646,64.36179,9.277594,74.1235,-10.35324,74.1235,10.35324,0.4600636,236.1055,0.0399787,236.0655,236.0655
P01,2021-03-11 12:03:50 PM,17.0857,Nojump,Controller,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.45,10.65217,24.55407,-7.804039,6.22,-15.4706,350.2383,-1.07562,64.30589,9.202646,74.06754,-10.27827,74.06754,10.27827,0.4740804,236.1054,0.03998148,236.0655,236.0655
P01,2021-03-11 12:03:50 PM,17.09971,Nojump,Controller,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.45,10.65219,24.55384,-7.804039,6.22,-15.4706,350.2384,-1.075624,64.23924,9.185399,74.00085,-10.26102,74.00085,10.26102,0.4886989,236.1054,0.03998212,236.0654,236.0654
P01,2021-03-11 12:03:50 PM,17.11433,Nojump,Controller,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.4501,10.65224,24.55378,-7.804039,6.22,-15.4706,350.2384,-1.075637,64.27741,9.20583,74.039,-10.28147,74.039,10.28147,0.5022509,236.1055,0.03997982,236.0655,236.0655
P01,2021-03-11 12:03:50 PM,17.12788,Nojump,Controller,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.4502,10.65231,24.55357,-7.804039,6.22,-15.4706,350.2385,-1.075652,64.27745,9.197356,74.039,-10.27301,74.039,10.27301,0.5166978,236.1055,0.03997891,236.0655,236.0655
P01,2021-03-11 12:03:50 PM,17.14233,Nojump,Controller,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.4502,10.65245,24.55333,-7.804039,6.22,-15.4706,350.2385,-1.075688,64.23571,9.225559,73.99719,-10.30125,73.99719,10.30125,0.530444,236.1055,0.03998146,236.0655,236.0655
P01,2021-03-11 12:03:52 PM,18.84135,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.4445,10.64528,24.5679,-7.804039,6.22,-15.4706,350.2348,-1.073961,64.84187,8.328973,74.60706,-9.402934,74.60706,9.402934,0.0966282,236.1022,0.03999592,236.0622,236.0622
P01,2021-03-11 12:03:52 PM,18.85486,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.4443,10.64568,24.56692,-7.804039,6.22,-15.4706,350.235,-1.074061,64.63623,8.391506,74.40121,-9.465567,74.40121,9.465567,0.1108942,236.1019,0.03999392,236.0619,236.0619
P01,2021-03-11 12:03:52 PM,18.86912,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.4443,10.64605,24.56614,-7.804039,6.22,-15.4706,350.2352,-1.07415,64.50976,8.468317,74.27457,-9.542467,74.27457,9.542467,0.1248597,236.1017,0.03999494,236.0617,236.0617
P01,2021-03-11 12:03:52 PM,18.88309,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.4443,10.64642,24.56538,-7.804039,6.22,-15.4706,350.2354,-1.074241,64.44056,8.548802,74.20517,-9.623043,74.20517,9.623043,0.1389856,236.1016,0.03999709,236.0616,236.0616
P01,2021-03-11 12:03:52 PM,18.89721,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.4445,10.64702,24.56398,-7.804039,6.22,-15.4706,350.2357,-1.074388,64.32489,8.639529,74.08917,-9.713917,74.08917,9.713917,0.1687177,236.1016,0.03999346,236.0616,236.0616
P01,2021-03-11 12:03:52 PM,18.92695,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.4448,10.64706,24.56352,-7.804039,6.22,-15.4706,350.2358,-1.074395,64.35934,8.55217,74.1235,-9.626565,74.1235,9.626565,0.1809572,236.1018,0.03999495,236.0618,236.0618
P01,2021-03-11 12:03:52 PM,18.93919,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.445,10.64724,24.56292,-7.804039,6.22,-15.4706,350.236,-1.074439,64.31456,8.553582,74.07855,-9.628021,74.07855,9.628021,0.1949494,236.1019,0.03999625,236.0619,236.0619
P01,2021-03-11 12:03:52 PM,18.95318,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.4452,10.64737,24.5624,-7.804039,6.22,-15.4706,350.2361,-1.074471,64.29359,8.516343,74.05743,-9.590815,74.05743,9.590815,0.2088424,236.1019,0.03999727,236.062,236.062
P01,2021-03-11 12:03:52 PM,18.96707,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.4453,10.64748,24.56185,-7.804039,6.22,-15.4706,350.2363,-1.074497,64.23573,8.474987,73.99945,-9.549484,73.99945,9.549484,0.2231069,236.102,0.03999424,236.062,236.062
P01,2021-03-11 12:03:52 PM,18.98134,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.4454,10.64755,24.56138,-7.804039,6.22,-15.4706,350.2364,-1.074513,64.19062,8.420304,73.95422,-9.494817,73.95422,9.494817,0.2373506,236.1021,0.03999497,236.0621,236.0621
P01,2021-03-11 12:03:52 PM,18.99558,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.4456,10.6476,24.56093,-7.804039,6.22,-15.4706,350.2365,-1.074526,64.17149,8.351515,73.935,-9.426041,73.935,9.426041,0.2515052,236.1022,0.03999458,236.0622,236.0622
P01,2021-03-11 12:03:52 PM,19.00974,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.4461,10.64771,24.55996,-7.804039,6.22,-15.4706,350.2368,-1.074551,64.1259,8.213099,73.88916,-9.28765,73.88916,9.28765,0.2827349,236.1024,0.0399923,236.0625,236.0625
P01,2021-03-11 12:03:52 PM,19.04096,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.4463,10.64763,24.55976,-7.804039,6.22,-15.4706,350.2368,-1.07453,64.13271,8.134551,73.8959,-9.209081,73.8959,9.209081,0.2932291,236.1026,0.03999306,236.0627,236.0627
P01,2021-03-11 12:03:52 PM,19.05146,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.4465,10.64761,24.55945,-7.804039,6.22,-15.4706,350.2369,-1.074524,64.12833,8.061846,73.89142,-9.13637,73.89142,9.13637,0.3057224,236.1028,0.03999104,236.0628,236.0628
P01,2021-03-11 12:03:52 PM,19.06395,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.4467,10.64765,24.55904,-7.804039,6.22,-15.4706,350.237,-1.074534,64.09449,8.03091,73.85748,-9.105443,73.85748,9.105443,0.3190304,236.1029,0.03998789,236.0629,236.0629
P01,2021-03-11 12:03:52 PM,19.07726,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.4469,10.64776,24.55865,-7.804039,6.22,-15.4706,350.2371,-1.074559,64.06936,8.018038,73.83224,-9.092597,73.83224,9.092597,0.3331353,236.103,0.03998819,236.063,236.063
P01,2021-03-11 12:03:52 PM,19.09136,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.4471,10.64791,24.55829,-7.804039,6.22,-15.4706,350.2372,-1.074595,64.06097,8.036007,73.82376,-9.110601,73.82376,9.110601,0.3469876,236.1031,0.03998652,236.0632,236.0632
P01,2021-03-11 12:03:52 PM,19.10522,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.4473,10.64808,24.55795,-7.804039,6.22,-15.4706,350.2373,-1.074638,64.07267,8.061536,73.83536,-9.136173,73.83536,9.136173,0.360823,236.1033,0.03998417,236.0633,236.0633
P01,2021-03-11 12:03:52 PM,19.11905,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.4474,10.64826,24.55762,-7.804039,6.22,-15.4706,350.2374,-1.074679,64.04205,8.083687,73.80469,-9.158366,73.80469,9.158366,0.374711,236.1033,0.03998271,236.0633,236.0633
P01,2021-03-11 12:04:16 PM,42.21831,Nojump,Controller,Controller,1,A,2,11,1,no,dumpster (UnityEngine.AudioClip),-224.0761,10.6479,21.92317,-7.804039,6.22,-15.4706,350.1905,-1.155752,61.21741,8.587542,71.02695,-9.743293,71.02695,9.743293,0.0138202,219.5256,0.04000632,219.4856,219.4856
P01,2021-03-11 12:04:16 PM,42.23213,Nojump,Controller,Controller,1,A,2,11,1,no,dumpster (UnityEngine.AudioClip),-224.076,10.6475,21.92374,-7.804039,6.22,-15.4706,350.1903,-1.155646,61.30371,8.445574,71.1134,-9.60122,71.1134,9.60122,0.0284062,219.5257,0.04000638,219.4857,219.4857
P01,2021-03-11 12:04:16 PM,42.24672,Nojump,Controller,Controller,1,A,2,11,1,no,dumpster (UnityEngine.AudioClip),-224.076,10.64678,21.92467,-7.804039,6.22,-15.4706,350.1901,-1.155458,61.43722,8.185263,71.24716,-9.340721,71.24716,9.340721,0.0419944,219.5258,0.04000932,219.4858,219.4858
P01,2021-03-11 12:04:16 PM,42.26031,Nojump,Controller,Controller,1,A,2,11,1,no,dumpster (UnityEngine.AudioClip),-224.076,10.64632,21.92526,-7.804039,6.22,-15.4706,350.1899,-1.15534,61.47228,8.05256,71.28238,-9.207899,71.28238,9.207899,0.0555035,219.5258,0.04000907,219.4858,219.4858
P01,2021-03-11 12:04:16 PM,42.27382,Nojump,Controller,Controller,1,A,2,11,1,no,dumpster (UnityEngine.AudioClip),-224.076,10.64592,21.92582,-7.804039,6.22,-15.4706,350.1898,-1.155232,61.56253,7.904874,71.37277,-9.060106,71.37277,9.060106,0.0693478,219.526,0.04000978,219.486,219.486
P01,2021-03-11 12:04:16 PM,42.28766,Nojump,Controller,Controller,1,A,2,11,1,no,dumpster (UnityEngine.AudioClip),-224.0762,10.64557,21.92656,-7.804039,6.22,-15.4706,350.1896,-1.15514,61.70043,7.825199,71.51086,-8.980339,71.51086,8.980339,0.0836013,219.5262,0.04001114,219.4862,219.4862
P01,2021-03-11 12:04:16 PM,42.30191,Nojump,Controller,Controller,1,A,2,11,1,no,dumpster (UnityEngine.AudioClip),-224.0763,10.64526,21.92709,-7.804039,6.22,-15.4706,350.1895,-1.155059,61.78268,7.705116,71.59323,-8.860174,71.59323,8.860174,0.09737629,219.5264,0.04001005,219.4864,219.4864
P01,2021-03-11 12:04:16 PM,42.31569,Nojump,Controller,Controller,1,A,2,11,1,no,dumpster (UnityEngine.AudioClip),-224.0763,10.64505,21.92766,-7.804039,6.22,-15.4706,350.1893,-1.155004,61.86356,7.676638,71.67426,-8.831642,71.67426,8.831642,0.1114773,219.5266,0.04001091,219.4866,219.4866
P01,2021-03-11 12:04:16 PM,42.32978,Nojump,Controller,Controller,1,A,2,11,1,no,dumpster (UnityEngine.AudioClip),-224.0764,10.6448,21.92856,-7.804039,6.22,-15.4706,350.1891,-1.154937,62.01469,7.687236,71.82559,-8.842173,71.82559,8.842173,0.1346928,219.5268,0.04001088,219.4868,219.4868
P01,2021-03-11 12:04:16 PM,42.353,Nojump,Controller,Controller,1,A,2,11,1,no,dumpster (UnityEngine.AudioClip),-224.0764,10.64484,21.92863,-7.804039,6.22,-15.4706,350.1891,-1.154947,62.0502,7.701853,71.86115,-8.8568,71.86115,8.8568,0.1412669,219.5268,0.04001352,219.4868,219.4868
P01,2021-03-11 12:04:16 PM,42.35957,Nojump,Controller,Controller,1,A,2,11,1,no,dumpster (UnityEngine.AudioClip),-224.0764,10.64486,21.92883,-7.804039,6.22,-15.4706,350.189,-1.154952,62.04257,7.734129,71.85355,-8.889081,71.85355,8.889081,0.1539595,219.5268,0.04001146,219.4868,219.4868
P01,2021-03-11 12:04:17 PM,44.00029,Nojump,Controller,Controller,1,A,2,13,2,no,bench (UnityEngine.AudioClip),-224.075,10.6449,21.93216,-7.804039,6.22,-15.4706,350.1881,-1.154968,62.2072,7.920301,72.01913,-9.075269,72.01913,9.075269,0.0200204,219.526,0.03999502,219.486,219.486
P01,2021-03-11 12:04:17 PM,44.02031,Nojump,Controller,Controller,1,A,2,13,2,no,bench (UnityEngine.AudioClip),-224.0747,10.64462,21.93241,-7.804039,6.22,-15.4706,350.188,-1.154894,62.14835,7.806208,71.96033,-8.961102,71.96033,8.961102,0.0283643,219.5258,0.03999699,219.4858,219.4858
P01,2021-03-11 12:04:17 PM,44.02866,Nojump,Controller,Controller,1,A,2,13,2,no,bench (UnityEngine.AudioClip),-224.0744,10.64421,21.93274,-7.804039,6.22,-15.4706,350.1879,-1.15479,62.06312,7.648579,71.87518,-8.803369,71.87518,8.803369,0.0417682,219.5255,0.0399973,219.4855,219.4855
P01,2021-03-11 12:04:17 PM,44.04206,Nojump,Controller,Controller,1,A,2,13,2,no,bench (UnityEngine.AudioClip),-224.074,10.64361,21.93327,-7.804039,6.22,-15.4706,350.1878,-1.154635,61.97901,7.409231,71.79123,-8.563866,71.79123,8.563866,0.0552373,219.5252,0.03999726,219.4852,219.4852
P01,2021-03-11 12:04:17 PM,44.05553,Nojump,Controller,Controller,1,A,2,13,2,no,bench (UnityEngine.AudioClip),-224.0738,10.64311,21.93374,-7.804039,6.22,-15.4706,350.1876,-1.154504,61.97341,7.195416,71.7858,-8.34992,71.7858,8.34992,0.0693164,219.5251,0.03999894,219.4851,219.4851
P01,2021-03-11 12:04:17 PM,44.06961,Nojump,Controller,Controller,1,A,2,13,2,no,bench (UnityEngine.AudioClip),-224.0736,10.64255,21.93428,-7.804039,6.22,-15.4706,350.1875,-1.154359,61.987,6.944528,71.7995,-8.098886,71.7995,8.098886,0.0834791,219.525,0.03999762,219.485,219.485
P01,2021-03-11 12:04:17 PM,44.08377,Nojump,Controller,Controller,1,A,2,13,2,no,bench (UnityEngine.AudioClip),-224.0734,10.64223,21.93461,-7.804039,6.22,-15.4706,350.1874,-1.154275,61.96328,6.825621,71.77588,-7.979896,71.77588,7.979896,0.0971247,219.5249,0.03999658,219.4849,219.4849
P01,2021-03-11 12:04:17 PM,44.09742,Nojump,Controller,Controller,1,A,2,13,2,no,bench (UnityEngine.AudioClip),-224.0733,10.64204,21.93489,-7.804039,6.22,-15.4706,350.1873,-1.154227,61.94808,6.77277,71.76077,-7.926998,71.76077,7.926998,0.1115357,219.5248,0.03999773,219.4848,219.4848
P01,2021-03-11 12:04:17 PM,44.11183,Nojump,Controller,Controller,1,A,2,13,2,no,bench (UnityEngine.AudioClip),-224.0733,10.6419,21.93537,-7.804039,6.22,-15.4706,350.1872,-1.15419,62.02726,6.769839,71.84006,-7.924029,71.84006,7.924029,0.1259654,219.5249,0.03999957,219.4849,219.4849
P01,2021-03-11 12:04:17 PM,44.12626,Nojump,Controller,Controller,1,A,2,13,2,no,bench (UnityEngine.AudioClip),-224.0733,10.64183,21.93558,-7.804039,6.22,-15.4706,350.1871,-1.154172,62.04815,6.767174,71.86102,-7.921346,71.86102,7.921346,0.1393817,219.5249,0.03999893,219.4849,219.4849
P01,2021-03-11 12:04:17 PM,44.13968,Nojump,Controller,Controller,1,A,2,13,2,no,bench (UnityEngine.AudioClip),-224.0734,10.64185,21.93581,-7.804039,6.22,-15.4706,350.1871,-1.154177,62.08849,6.809194,71.90143,-7.963371,71.90143,7.963371,0.1533064,219.525,0.03999661,219.485,219.485
P01,2021-03-11 12:04:17 PM,44.1536,Nojump,Controller,Controller,1,A,2,13,2,no,bench (UnityEngine.AudioClip),-224.0735,10.64187,21.93599,-7.804039,6.22,-15.4706,350.187,-1.154181,62.1587,6.836981,71.97165,-7.991162,71.97165,7.991162,0.1668978,219.5251,0.03999604,219.4851,219.4851
P01,2021-03-11 12:04:19 PM,45.79657,Nojump,Controller,Controller,1,A,2,15,3,yes,fountain (UnityEngine.AudioClip),-224.0732,10.6412,21.93719,-7.804039,6.22,-15.4706,350.1867,-1.154007,62.36908,7.208783,72.18237,-8.362791,72.18237,8.362791,0.0137404,219.525,0.04000454,219.485,219.485
P01,2021-03-11 12:04:19 PM,45.81031,Nojump,Controller,Controller,1,A,2,15,3,yes,fountain (UnityEngine.AudioClip),-224.0732,10.64119,21.93714,-7.804039,6.22,-15.4706,350.1867,-1.154002,62.357,7.196653,72.17026,-8.350656,72.17026,8.350656,0.028443,219.525,0.04000713,219.485,219.485
P01,2021-03-11 12:04:19 PM,45.82501,Nojump,Controller,Controller,1,A,2,15,3,yes,fountain (UnityEngine.AudioClip),-224.0733,10.64124,21.93712,-7.804039,6.22,-15.4706,350.1867,-1.154016,62.3753,7.228783,72.18857,-8.382799,72.18857,8.382799,0.0419189,219.5251,0.04000621,219.4851,219.4851
P01,2021-03-11 12:04:19 PM,45.83849,Nojump,Controller,Controller,1,A,2,15,3,yes,fountain (UnityEngine.AudioClip),-224.0733,10.64129,21.93701,-7.804039,6.22,-15.4706,350.1868,-1.154029,62.38639,7.229473,72.19962,-8.383502,72.19962,8.383502,0.0557139,219.5251,0.04000968,219.4851,219.4851
P01,2021-03-11 12:04:19 PM,45.85228,Nojump,Controller,Controller,1,A,2,15,3,yes,fountain (UnityEngine.AudioClip),-224.0734,10.64138,21.93682,-7.804039,6.22,-15.4706,350.1868,-1.154053,62.37087,7.250333,72.18405,-8.404387,72.18405,8.404387,0.0703497,219.5251,0.04001348,219.4851,219.4851
P01,2021-03-11 12:04:46 PM,72.99925,Nojump,Controller,Controller,1,A,3,21,1,no,dumpster (UnityEngine.AudioClip),-219.3732,10.64576,21.54323,-7.804039,6.22,-15.4706,350.0766,-1.180458,56.52538,11.73412,66.44879,-12.91458,66.44879,12.91458,0.1256557,214.8281,0.03999665,214.7881,214.7881
P01,2021-03-11 12:04:46 PM,73.01311,Nojump,Controller,Controller,1,A,3,21,1,no,dumpster (UnityEngine.AudioClip),-219.373,10.64569,21.54332,-7.804039,6.22,-15.4706,350.0766,-1.180439,56.42836,11.74144,66.35181,-12.92188,66.35181,12.92188,0.1400241,214.8279,0.03999947,214.7879,214.7879
P01,2021-03-11 12:04:46 PM,73.02747,Nojump,Controller,Controller,1,A,3,21,1,no,dumpster (UnityEngine.AudioClip),-219.3728,10.64575,21.5433,-7.804039,6.22,-15.4706,350.0765,-1.180457,56.32291,11.84895,66.24637,-13.02941,66.24637,13.02941,0.1537363,214.8277,0.03999575,214.7877,214.7877
P01,2021-03-11 12:04:46 PM,73.04118,Nojump,Controller,Controller,1,A,3,21,1,no,dumpster (UnityEngine.AudioClip),-219.3726,10.64608,21.54347,-7.804039,6.22,-15.4706,350.0765,-1.180546,56.3233,12.0798,66.2468,-13.26034,66.2468,13.26034,0.1746347,214.8276,0.03999835,214.7876,214.7876
P01,2021-03-11 12:04:46 PM,73.06208,Nojump,Controller,Controller,1,A,3,21,1,no,dumpster (UnityEngine.AudioClip),-219.3726,10.64631,21.54354,-7.804039,6.22,-15.4706,350.0765,-1.180606,56.32324,12.11583,66.24677,-13.29643,66.24677,13.29643,0.1818184,214.8276,0.04000045,214.7876,214.7876
P01,2021-03-11 12:04:46 PM,73.06927,Nojump,Controller,Controller,1,A,3,21,1,no,dumpster (UnityEngine.AudioClip),-219.3725,10.64648,21.54379,-7.804039,6.22,-15.4706,350.0764,-1.180653,56.35183,12.13916,66.27542,-13.31981,66.27542,13.31981,0.1946602,214.8275,0.04000179,214.7875,214.7875
P01,2021-03-11 12:04:46 PM,73.08211,Nojump,Controller,Controller,1,A,3,21,1,no,dumpster (UnityEngine.AudioClip),-219.3723,10.64645,21.54408,-7.804039,6.22,-15.4706,350.0763,-1.180645,56.36715,12.1221,66.29083,-13.30274,66.29083,13.30274,0.2085796,214.8274,0.0400056,214.7874,214.7874
P01,2021-03-11 12:04:46 PM,73.09602,Nojump,Controller,Controller,1,A,3,21,1,no,dumpster (UnityEngine.AudioClip),-219.3721,10.64637,21.54436,-7.804039,6.22,-15.4706,350.0762,-1.180624,56.33319,12.08338,66.25696,-13.26401,66.25696,13.26401,0.2226602,214.8272,0.04000206,214.7872,214.7872
P01,2021-03-11 12:04:46 PM,73.11011,Nojump,Controller,Controller,1,A,3,21,1,no,dumpster (UnityEngine.AudioClip),-219.3719,10.64615,21.54479,-7.804039,6.22,-15.4706,350.0761,-1.180565,56.36536,11.96778,66.28925,-13.14834,66.28925,13.14834,0.2365898,214.8271,0.03999904,214.7871,214.7871
P01,2021-03-11 12:04:46 PM,73.12404,Nojump,Controller,Controller,1,A,3,21,1,no,dumpster (UnityEngine.AudioClip),-219.3717,10.64591,21.54504,-7.804039,6.22,-15.4706,350.076,-1.180502,56.28516,11.90605,66.20911,-13.08656,66.20911,13.08656,0.25063,214.8269,0.03999655,214.7869,214.7869
P01,2021-03-11 12:04:46 PM,73.13808,Nojump,Controller,Controller,1,A,3,21,1,no,dumpster (UnityEngine.AudioClip),-219.3715,10.64554,21.54552,-7.804039,6.22,-15.4706,350.0759,-1.180406,56.30541,11.73392,66.22952,-12.91433,66.22952,12.91433,0.2647059,214.8268,0.03999582,214.7868,214.7868
P01,2021-03-11 12:04:46 PM,73.15215,Nojump,Controller,Controller,1,A,3,21,1,no,dumpster (UnityEngine.AudioClip),-219.3713,10.64524,21.54592,-7.804039,6.22,-15.4706,350.0758,-1.180325,56.27816,11.65785,66.20236,-12.83817,66.20236,12.83817,0.2785459,214.8267,0.03999192,214.7867,214.7867
P01,2021-03-11 12:04:46 PM,73.16599,Nojump,Controller,Controller,1,A,3,21,1,no,dumpster (UnityEngine.AudioClip),-219.3712,10.64492,21.54633,-7.804039,6.22,-15.4706,350.0757,-1.180242,56.29718,11.54463,66.2215,-12.72487,66.2215,12.72487,0.2926626,214.8267,0.03999349,214.7867,214.7867
