Participant,TimeOfDay,TimeSinceStartOfExperiment,JumpNoJump,LeaningGamepad,Interface,TrialNo,PathID,LocationALongPath,TotalPointing,PointingCounterFromLocation,Trivial,TargetID,Controller Position X,Controller Position Y,Controller Position Z,Target Position X,Target Position Y,Target Position Z,Target Yaw,Target Pitch, Pointing Yaw, Pointing Pitch,Signed Pointing Error Yaw, Signed Pointing Error Pitch,Absolute Pointing Error Yaw, Absolute Pointing Error Pitch,Pointing Time,Correct distance in 3D,Distance Estimate,Signed Distance Estimate Error,Absolute Distance Estimate Error
P01,2021-03-11 11:12:51 AM,12.74849,Nojump,Controller,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.6382,10.69253,24.47401,-7.804039,6.22,-15.4706,350.2652,-1.084623,92.21416,-4.897627,101.949,3.813004,101.949,3.813004,0.3482542,236.2781,3.040945,233.2372,233.2372
P01,2021-03-11 11:12:51 AM,12.76245,Nojump,Controller,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.638,10.69267,24.47394,-7.804039,6.22,-15.4706,350.2652,-1.084656,92.12556,-4.817382,101.8603,3.732726,101.8603,3.732726,0.3624093,236.2779,3.279653,232.9983,232.9983
P01,2021-03-11 11:12:52 AM,12.77661,Nojump,Controller,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.638,10.69282,24.47398,-7.804039,6.22,-15.4706,350.2652,-1.084692,92.14789,-4.690526,101.8827,3.605834,101.8827,3.605834,0.3761657,236.2779,3.501376,232.7765,232.7765
P01,2021-03-11 11:12:52 AM,12.79036,Nojump,Controller,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.6382,10.69272,24.47395,-7.804039,6.22,-15.4706,350.2652,-1.084668,92.19173,-4.679642,101.9265,3.594974,101.9265,3.594974,0.389937,236.278,3.707608,232.5704,232.5704
P01,2021-03-11 11:12:52 AM,12.80413,Nojump,Controller,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.6383,10.69259,24.47388,-7.804039,6.22,-15.4706,350.2652,-1.084637,92.21738,-4.724365,101.9521,3.639728,101.9521,3.639728,0.4038841,236.2781,3.868676,232.4094,232.4094
P01,2021-03-11 11:12:52 AM,12.81808,Nojump,Controller,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.6385,10.69238,24.47376,-7.804039,6.22,-15.4706,350.2653,-1.084585,92.30989,-4.799653,102.0446,3.715068,102.0446,3.715068,0.4177738,236.2783,3.983242,232.2951,232.2951
P01,2021-03-11 11:12:52 AM,12.83197,Nojump,Controller,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.6387,10.69217,24.4736,-7.804039,6.22,-15.4706,350.2653,-1.084534,92.38147,-4.890444,102.1161,3.80591,102.1161,3.80591,0.4318881,236.2785,4.060098,232.2184,232.2184
P01,2021-03-11 11:12:52 AM,12.84609,Nojump,Controller,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.6389,10.69207,24.47342,-7.804039,6.22,-15.4706,350.2654,-1.084507,92.44289,-4.940175,102.1775,3.855668,102.1775,3.855668,0.4456263,236.2787,4.109744,232.1689,232.1689
P01,2021-03-11 11:12:52 AM,12.85982,Nojump,Controller,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.6391,10.69202,24.4733,-7.804039,6.22,-15.4706,350.2654,-1.084494,92.49791,-4.969918,102.2325,3.885423,102.2325,3.885423,0.4596018,236.2788,4.141063,232.1377,232.1377
P01,2021-03-11 11:12:52 AM,12.8738,Nojump,Controller,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.6393,10.69205,24.47318,-7.804039,6.22,-15.4706,350.2654,-1.084502,92.54879,-4.974622,102.2834,3.890121,102.2834,3.890121,0.4734516,236.279,4.160271,232.1187,232.1187
P01,2021-03-11 11:12:52 AM,12.88765,Nojump,Controller,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.6394,10.69215,24.47313,-7.804039,6.22,-15.4706,350.2655,-1.084526,92.58257,-4.951449,102.3171,3.866923,102.3171,3.866923,0.4874429,236.2791,4.171591,232.1075,232.1075
P01,2021-03-11 11:12:52 AM,12.90164,Nojump,Controller,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.6394,10.6923,24.47313,-7.804039,6.22,-15.4706,350.2655,-1.084561,92.5696,-4.920469,102.3041,3.835909,102.3041,3.835909,0.5014889,236.2791,4.177789,232.1013,232.1013
P01,2021-03-11 11:12:52 AM,12.91569,Nojump,Controller,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.6393,10.6925,24.47321,-7.804039,6.22,-15.4706,350.2654,-1.08461,92.54711,-4.866488,102.2817,3.781878,102.2817,3.781878,0.5154907,236.279,4.180676,232.0984,232.0984
P01,2021-03-11 11:12:52 AM,12.92969,Nojump,Controller,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.6393,10.69275,24.47333,-7.804039,6.22,-15.4706,350.2654,-1.084671,92.54384,-4.789978,102.2784,3.705307,102.2784,3.705307,0.5292331,236.279,4.181451,232.0975,232.0975
P01,2021-03-11 11:12:52 AM,12.94343,Nojump,Controller,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.6393,10.69294,24.47354,-7.804039,6.22,-15.4706,350.2654,-1.084716,92.61649,-4.727314,102.3511,3.642598,102.3511,3.642598,0.5432196,236.2791,4.181451,232.0976,232.0976
P01,2021-03-11 11:12:52 AM,12.95742,Nojump,Controller,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.6392,10.69311,24.47369,-7.804039,6.22,-15.4706,350.2653,-1.084757,92.58614,-4.688873,102.3208,3.604116,102.3208,3.604116,0.5571846,236.279,4.18145,232.0975,232.0975
P01,2021-03-11 11:12:53 AM,14.58615,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6382,10.69196,24.47243,-7.804039,6.22,-15.4706,350.2656,-1.084485,92.20003,-4.980575,101.9344,3.89609,101.9344,3.89609,0.0140336,236.2778,1.402243,234.8756,234.8756
P01,2021-03-11 11:12:53 AM,14.60018,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6381,10.69211,24.47251,-7.804039,6.22,-15.4706,350.2656,-1.084522,92.17047,-4.914237,101.9049,3.829716,101.9049,3.829716,0.0282836,236.2777,1.619233,234.6584,234.6584
P01,2021-03-11 11:12:53 AM,14.61443,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6378,10.69232,24.47262,-7.804039,6.22,-15.4706,350.2655,-1.084574,92.08595,-4.801369,101.8204,3.716795,101.8204,3.716795,0.0418194,236.2774,1.838294,234.4391,234.4391
P01,2021-03-11 11:12:53 AM,14.62797,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6376,10.6924,24.47272,-7.804039,6.22,-15.4706,350.2655,-1.084595,92.02288,-4.748701,101.7574,3.664106,101.7574,3.664106,0.0556977,236.2772,2.058186,234.219,234.219
P01,2021-03-11 11:12:53 AM,14.64184,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6374,10.6922,24.47283,-7.804039,6.22,-15.4706,350.2654,-1.084546,91.98663,-4.832007,101.7212,3.74746,101.7212,3.74746,0.0697753,236.2771,2.268069,234.009,234.009
P01,2021-03-11 11:12:53 AM,14.65592,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6371,10.69227,24.47289,-7.804039,6.22,-15.4706,350.2654,-1.084564,91.89449,-4.809541,101.629,3.724976,101.629,3.724976,0.0836522,236.2768,2.464537,233.8123,233.8123
P01,2021-03-11 11:12:53 AM,14.6698,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6369,10.69245,24.47297,-7.804039,6.22,-15.4706,350.2654,-1.08461,91.83105,-4.700303,101.5656,3.615693,101.5656,3.615693,0.0975541,236.2766,2.64583,233.6308,233.6308
P01,2021-03-11 11:12:53 AM,14.6837,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6368,10.69248,24.47304,-7.804039,6.22,-15.4706,350.2654,-1.084617,91.7881,-4.690827,101.5227,3.60621,101.5227,3.60621,0.1118266,236.2765,2.804243,233.4722,233.4722
P01,2021-03-11 11:12:53 AM,14.69797,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6367,10.69244,24.47306,-7.804039,6.22,-15.4706,350.2654,-1.084608,91.74004,-4.721792,101.4747,3.637184,101.4747,3.637184,0.1257322,236.2764,2.928262,233.3481,233.3481
P01,2021-03-11 11:12:53 AM,14.71188,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6366,10.6924,24.47305,-7.804039,6.22,-15.4706,350.2654,-1.084597,91.71513,-4.761967,101.4498,3.67737,101.4498,3.67737,0.13963,236.2763,3.018542,233.2578,233.2578
P01,2021-03-11 11:12:53 AM,14.72578,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6365,10.69245,24.47297,-7.804039,6.22,-15.4706,350.2654,-1.084612,91.67992,-4.747965,101.4146,3.663353,101.4146,3.663353,0.1531829,236.2762,3.081244,233.195,233.195
P01,2021-03-11 11:12:53 AM,14.73933,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6364,10.69258,24.47285,-7.804039,6.22,-15.4706,350.2654,-1.084642,91.64197,-4.697775,101.3766,3.613133,101.3766,3.613133,0.1672068,236.2761,3.12335,233.1528,233.1528
P01,2021-03-11 11:12:53 AM,14.75335,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6364,10.69266,24.47277,-7.804039,6.22,-15.4706,350.2654,-1.084663,91.6561,-4.667815,101.3907,3.583151,101.3907,3.583151,0.1812683,236.2761,3.150905,233.1252,233.1252
P01,2021-03-11 11:12:53 AM,14.76742,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6364,10.69272,24.47272,-7.804039,6.22,-15.4706,350.2654,-1.084676,91.67711,-4.65102,101.4117,3.566344,101.4117,3.566344,0.1951574,236.2761,3.16846,233.1077,233.1077
P01,2021-03-11 11:12:54 AM,14.7813,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6364,10.69269,24.47271,-7.804039,6.22,-15.4706,350.2654,-1.084669,91.68209,-4.663917,101.4167,3.579247,101.4167,3.579247,0.2092269,236.2761,3.17918,233.0969,233.0969
P01,2021-03-11 11:12:54 AM,14.79537,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6364,10.69263,24.47272,-7.804039,6.22,-15.4706,350.2654,-1.084655,91.67188,-4.670326,101.4064,3.585671,101.4064,3.585671,0.222919,236.276,3.185252,233.0908,233.0908
P01,2021-03-11 11:12:54 AM,14.80907,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6363,10.69249,24.47275,-7.804039,6.22,-15.4706,350.2654,-1.084622,91.66686,-4.709877,101.4014,3.625256,101.4014,3.625256,0.2371475,236.276,3.188127,233.0879,233.0879
P01,2021-03-11 11:12:54 AM,14.82329,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6363,10.69233,24.4728,-7.804039,6.22,-15.4706,350.2654,-1.084583,91.65337,-4.741905,101.388,3.657322,101.388,3.657322,0.2506671,236.276,3.188804,233.0872,233.0872
P01,2021-03-11 11:12:54 AM,14.83681,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6363,10.69217,24.47284,-7.804039,6.22,-15.4706,350.2654,-1.084545,91.64127,-4.779366,101.3759,3.694822,101.3759,3.694822,0.2646024,236.276,3.188804,233.0872,233.0872
P01,2021-03-11 11:12:54 AM,14.85075,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6363,10.69199,24.47285,-7.804039,6.22,-15.4706,350.2654,-1.0845,91.6207,-4.820798,101.3553,3.736299,101.3553,3.736299,0.27847,236.276,3.188804,233.0872,233.0872
P01,2021-03-11 11:12:54 AM,14.86462,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6363,10.69181,24.47283,-7.804039,6.22,-15.4706,350.2654,-1.084458,91.60809,-4.86717,101.3427,3.782712,101.3427,3.782712,0.2923693,236.276,3.188804,233.0872,233.0872
P01,2021-03-11 11:12:54 AM,14.87852,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6364,10.69165,24.47278,-7.804039,6.22,-15.4706,350.2654,-1.084418,91.60918,-4.928255,101.3438,3.843837,101.3438,3.843837,0.3065652,236.276,3.188803,233.0872,233.0872
P01,2021-03-11 11:12:54 AM,14.89271,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6365,10.69157,24.47269,-7.804039,6.22,-15.4706,350.2654,-1.084397,91.66975,-4.959573,101.4043,3.875175,101.4043,3.875175,0.3202626,236.2762,3.188804,233.0874,233.0874
P01,2021-03-11 11:12:54 AM,14.90641,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6367,10.69161,24.47265,-7.804039,6.22,-15.4706,350.2655,-1.084406,91.73039,-4.943498,101.4649,3.859092,101.4649,3.859092,0.334357,236.2763,3.188803,233.0875,233.0875
P01,2021-03-11 11:12:54 AM,14.9205,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6368,10.69167,24.47259,-7.804039,6.22,-15.4706,350.2655,-1.084421,91.78104,-4.908854,101.5155,3.824433,101.5155,3.824433,0.3512094,236.2765,3.188804,233.0877,233.0877
P01,2021-03-11 11:12:54 AM,14.93736,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.637,10.69179,24.47255,-7.804039,6.22,-15.4706,350.2655,-1.08445,91.82305,-4.854973,101.5576,3.770523,101.5576,3.770523,0.3620396,236.2766,3.188803,233.0878,233.0878
P01,2021-03-11 11:12:54 AM,14.94818,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.637,10.69199,24.47254,-7.804039,6.22,-15.4706,350.2655,-1.084496,91.84169,-4.784225,101.5762,3.699728,101.5762,3.699728,0.3759897,236.2767,3.188803,233.0879,233.0879
P01,2021-03-11 11:12:54 AM,14.96214,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6371,10.69225,24.47257,-7.804039,6.22,-15.4706,350.2655,-1.08456,91.845,-4.689115,101.5795,3.604554,101.5795,3.604554,0.3899988,236.2767,3.188803,233.0879,233.0879
P01,2021-03-11 11:12:54 AM,14.97614,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6371,10.69252,24.47263,-7.804039,6.22,-15.4706,350.2655,-1.084625,91.81235,-4.598678,101.5468,3.514053,101.5468,3.514053,0.4039308,236.2767,3.188804,233.0879,233.0879
P01,2021-03-11 11:12:54 AM,14.99008,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.637,10.69263,24.47265,-7.804039,6.22,-15.4706,350.2655,-1.084651,91.80224,-4.5735,101.5368,3.488849,101.5368,3.488849,0.4177805,236.2767,3.188803,233.0879,233.0879
P01,2021-03-11 11:12:54 AM,15.00393,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.637,10.6927,24.47268,-7.804039,6.22,-15.4706,350.2655,-1.084671,91.78104,-4.572837,101.5156,3.488166,101.5156,3.488166,0.4320105,236.2766,3.188804,233.0878,233.0878
P01,2021-03-11 11:12:54 AM,15.01816,Nojump,Controller,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.6369,10.69276,24.47276,-7.804039,6.22,-15.4706,350.2654,-1.084684,91.76081,-4.574687,101.4954,3.490003,101.4954,3.490003,0.4458524,236.2766,3.188804,233.0878,233.0878
P01,2021-03-11 11:13:22 AM,43.14029,Nojump,Controller,Controller,1,A,2,11,1,no,dumpster (UnityEngine.AudioClip),-225.3112,10.70302,21.61071,-7.804039,6.22,-15.4706,350.325,-1.163962,73.69617,-9.216769,83.37112,8.052807,83.37112,8.052807,0.1111445,220.691,0.03999751,220.651,220.651
P01,2021-03-11 11:13:22 AM,43.15421,Nojump,Controller,Controller,1,A,2,11,1,no,dumpster (UnityEngine.AudioClip),-225.3109,10.70225,21.61062,-7.804039,6.22,-15.4706,350.3251,-1.163765,73.53966,-9.431172,83.2146,8.267407,83.2146,8.267407,0.1252358,220.6906,0.03999635,220.6506,220.6506
P01,2021-03-11 11:13:22 AM,43.1683,Nojump,Controller,Controller,1,A,2,11,1,no,dumpster (UnityEngine.AudioClip),-225.3104,10.70148,21.61034,-7.804039,6.22,-15.4706,350.3251,-1.163567,73.28027,-9.674545,82.95517,8.510979,82.95517,8.510979,0.1390545,220.69,0.03999752,220.65,220.65
P01,2021-03-11 11:13:22 AM,43.18212,Nojump,Controller,Controller,1,A,2,11,1,no,dumpster (UnityEngine.AudioClip),-225.3099,10.70063,21.61012,-7.804039,6.22,-15.4706,350.3251,-1.16335,73.08884,-9.914537,82.7637,8.751188,82.7637,8.751188,0.1529503,220.6895,0.0399992,220.6495,220.6495
P01,2021-03-11 11:13:22 AM,43.19602,Nojump,Controller,Controller,1,A,2,11,1,no,dumpster (UnityEngine.AudioClip),-225.3097,10.6999,21.61003,-7.804039,6.22,-15.4706,350.3252,-1.16316,73.01022,-10.14089,82.68506,8.977729,82.68506,8.977729,0.1670876,220.6893,0.03999988,220.6493,220.6493
P01,2021-03-11 11:13:22 AM,43.21016,Nojump,Controller,Controller,1,A,2,11,1,no,dumpster (UnityEngine.AudioClip),-225.3097,10.69925,21.60997,-7.804039,6.22,-15.4706,350.3252,-1.16299,73.04937,-10.3257,82.72421,9.162714,82.72421,9.162714,0.1808797,220.6892,0.04000108,220.6492,220.6492
P01,2021-03-11 11:13:22 AM,43.22395,Nojump,Controller,Controller,1,A,2,11,1,no,dumpster (UnityEngine.AudioClip),-225.3099,10.69884,21.60995,-7.804039,6.22,-15.4706,350.3252,-1.162884,73.18815,-10.35473,82.86295,9.191842,82.86295,9.191842,0.1951506,220.6895,0.04000185,220.6495,220.6495
P01,2021-03-11 11:13:22 AM,43.23822,Nojump,Controller,Controller,1,A,2,11,1,no,dumpster (UnityEngine.AudioClip),-225.3104,10.69853,21.61003,-7.804039,6.22,-15.4706,350.3252,-1.162801,73.44009,-10.40641,83.1149,9.243611,83.1149,9.243611,0.2087725,220.69,0.04000213,220.6499,220.6499
