Participant,TimeOfDay,TimeSinceStartOfExperiment,JumpNoJump,LeaningGamepad,Interface,TrialNo,PathID,LocationALongPath,TotalPointing,PointingCounterFromLocation,Trivial,TargetID,Controller Position X,Controller Position Y,Controller Position Z,Target Position X,Target Position Y,Target Position Z,Target Yaw,Target Pitch, Pointing Yaw, Pointing Pitch,Signed Pointing Error Yaw, Signed Pointing Error Pitch,Absolute Pointing Error Yaw, Absolute Pointing Error Pitch,Pointing Time,Correct distance in 3D,Distance Estimate,Signed Distance Estimate Error,Absolute Distance Estimate Error
P01,2021-03-11 9:23:13 AM,15.24566,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5372,10.77907,24.56751,-7.804039,6.22,-15.4706,350.2387,-1.105995,74.63057,1.39342,84.39185,-2.499415,84.39185,2.499415,0.6385347,236.196,2.321264,233.8747,233.8747
P01,2021-03-11 9:23:13 AM,15.25965,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5372,10.77919,24.56754,-7.804039,6.22,-15.4706,350.2387,-1.106024,74.6504,1.434394,84.41168,-2.540419,84.41168,2.540419,0.6523968,236.196,2.56916,233.6269,233.6269
P01,2021-03-11 9:23:13 AM,15.27351,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5372,10.77929,24.56753,-7.804039,6.22,-15.4706,350.2387,-1.10605,74.64511,1.476611,84.4064,-2.582661,84.4064,2.582661,0.6661633,236.196,2.817631,233.3784,233.3784
P01,2021-03-11 9:23:13 AM,15.28728,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.537,10.77935,24.5675,-7.804039,6.22,-15.4706,350.2387,-1.106063,74.58678,1.479362,84.34808,-2.585425,84.34808,2.585425,0.6801507,236.1959,3.066494,233.1294,233.1294
P01,2021-03-11 9:23:13 AM,15.30126,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5369,10.77941,24.56745,-7.804039,6.22,-15.4706,350.2387,-1.10608,74.51594,1.489012,84.27722,-2.595091,84.27722,2.595091,0.6942402,236.1957,3.31564,232.8801,232.8801
P01,2021-03-11 9:23:14 AM,15.31535,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5368,10.77949,24.56746,-7.804039,6.22,-15.4706,350.2387,-1.1061,74.51443,1.516803,84.27573,-2.622903,84.27573,2.622903,0.7079787,236.1957,3.564986,232.6307,232.6307
P01,2021-03-11 9:23:14 AM,15.32909,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5368,10.77951,24.56743,-7.804039,6.22,-15.4706,350.2387,-1.106103,74.47675,1.509284,84.23804,-2.615387,84.23804,2.615387,0.7219806,236.1956,3.814481,232.3811,232.3811
P01,2021-03-11 9:23:14 AM,15.34309,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5366,10.77943,24.56738,-7.804039,6.22,-15.4706,350.2387,-1.106085,74.38112,1.46779,84.1424,-2.573875,84.1424,2.573875,0.7358119,236.1954,4.064077,232.1314,232.1314
P01,2021-03-11 9:23:14 AM,15.35693,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5365,10.77935,24.56735,-7.804039,6.22,-15.4706,350.2387,-1.106067,74.31374,1.429821,84.07501,-2.535889,84.07501,2.535889,0.7496716,236.1953,4.313757,231.8815,231.8815
P01,2021-03-11 9:23:14 AM,15.37079,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5365,10.77933,24.56736,-7.804039,6.22,-15.4706,350.2387,-1.106061,74.31926,1.41905,84.08057,-2.525111,84.08057,2.525111,0.7641146,236.1953,4.563501,231.6318,231.6318
P01,2021-03-11 9:23:14 AM,15.38523,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5367,10.77936,24.56741,-7.804039,6.22,-15.4706,350.2387,-1.106068,74.39856,1.446408,84.15985,-2.552476,84.15985,2.552476,0.7775806,236.1955,4.813293,231.3822,231.3822
P01,2021-03-11 9:23:14 AM,15.39869,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5369,10.77936,24.56745,-7.804039,6.22,-15.4706,350.2387,-1.106067,74.46892,1.461582,84.23022,-2.567648,84.23022,2.567648,0.7915295,236.1957,5.063118,231.1326,231.1326
P01,2021-03-11 9:23:14 AM,15.41264,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.537,10.7793,24.56746,-7.804039,6.22,-15.4706,350.2387,-1.106053,74.49323,1.454398,84.25452,-2.560451,84.25452,2.560451,0.8055404,236.1958,5.312972,230.8828,230.8828
P01,2021-03-11 9:23:14 AM,15.42665,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5371,10.77911,24.56746,-7.804039,6.22,-15.4706,350.2387,-1.106005,74.52887,1.369354,84.29016,-2.475358,84.29016,2.475358,0.8196424,236.1959,5.562849,230.633,230.633
P01,2021-03-11 9:23:14 AM,15.44076,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5371,10.77889,24.56741,-7.804039,6.22,-15.4706,350.2387,-1.105952,74.50045,1.289935,84.26175,-2.395887,84.26175,2.395887,0.8334332,236.1959,5.81274,230.3831,230.3831
P01,2021-03-11 9:23:14 AM,15.45455,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.537,10.77869,24.56733,-7.804039,6.22,-15.4706,350.2387,-1.105905,74.41947,1.240093,84.18073,-2.345998,84.18073,2.345998,0.8476169,236.1958,6.062652,230.1331,230.1331
P01,2021-03-11 9:23:14 AM,15.46873,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.537,10.77862,24.56728,-7.804039,6.22,-15.4706,350.2387,-1.105888,74.37591,1.244559,84.13718,-2.350448,84.13718,2.350448,0.8611078,236.1958,6.312573,229.8832,229.8832
P01,2021-03-11 9:23:14 AM,15.48222,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.537,10.77867,24.56721,-7.804039,6.22,-15.4706,350.2388,-1.1059,74.33987,1.318269,84.1011,-2.42417,84.1011,2.42417,0.8753192,236.1957,6.562501,229.6332,229.6332
P01,2021-03-11 9:23:14 AM,15.49643,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.537,10.77871,24.56713,-7.804039,6.22,-15.4706,350.2388,-1.10591,74.30768,1.377966,84.06891,-2.483876,84.06891,2.483876,0.8890378,236.1957,6.812443,229.3833,229.3833
P01,2021-03-11 9:23:14 AM,15.51015,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5371,10.77867,24.56711,-7.804039,6.22,-15.4706,350.2388,-1.1059,74.33375,1.386586,84.09494,-2.492486,84.09494,2.492486,0.9034958,236.1958,7.06239,229.1334,229.1334
P01,2021-03-11 9:23:14 AM,15.52461,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5372,10.77853,24.5671,-7.804039,6.22,-15.4706,350.2388,-1.105865,74.35857,1.336825,84.11978,-2.442689,84.11978,2.442689,0.9168541,236.1959,7.312343,228.8836,228.8836
P01,2021-03-11 9:23:14 AM,15.53797,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5373,10.77832,24.56712,-7.804039,6.22,-15.4706,350.2388,-1.105813,74.40948,1.252125,84.17068,-2.357938,84.17068,2.357938,0.9308209,236.196,7.562297,228.6337,228.6337
P01,2021-03-11 9:23:14 AM,15.55193,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5375,10.77811,24.56717,-7.804039,6.22,-15.4706,350.2388,-1.105762,74.50541,1.159278,84.2666,-2.265041,84.2666,2.265041,0.9447335,236.1962,7.812259,228.384,228.384
P01,2021-03-11 9:23:14 AM,15.56585,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5376,10.77793,24.56718,-7.804039,6.22,-15.4706,350.2388,-1.105718,74.5688,1.075159,84.33002,-2.180876,84.33002,2.180876,0.9585115,236.1964,8.059794,228.1366,228.1366
P01,2021-03-11 9:23:14 AM,15.57962,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5376,10.77777,24.56714,-7.804039,6.22,-15.4706,350.2388,-1.105679,74.54799,1.008408,84.3092,-2.114087,84.3092,2.114087,0.9725389,236.1964,8.300471,227.8959,227.8959
P01,2021-03-11 9:23:14 AM,15.59365,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5375,10.77765,24.56709,-7.804039,6.22,-15.4706,350.2388,-1.10565,74.50829,0.9760735,84.26947,-2.081724,84.26947,2.081724,0.9866151,236.1962,8.532708,227.6635,227.6635
P01,2021-03-11 9:23:14 AM,15.60773,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5374,10.77755,24.56707,-7.804039,6.22,-15.4706,350.2388,-1.105626,74.47172,0.9474519,84.23288,-2.053078,84.23288,2.053078,1.00053,236.1962,8.736579,227.4596,227.4596
P01,2021-03-11 9:23:14 AM,15.62164,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5374,10.77744,24.56709,-7.804039,6.22,-15.4706,350.2388,-1.105599,74.47483,0.9154713,84.23602,-2.02107,84.23602,2.02107,1.014322,236.1961,8.908412,227.2877,227.2877
P01,2021-03-11 9:23:14 AM,15.63544,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5373,10.77752,24.56706,-7.804039,6.22,-15.4706,350.2388,-1.105619,74.43809,0.970727,84.19928,-2.076346,84.19928,2.076346,1.028696,236.196,9.046798,227.1492,227.1492
P01,2021-03-11 9:23:14 AM,15.64981,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5371,10.77746,24.5671,-7.804039,6.22,-15.4706,350.2388,-1.105606,74.41566,0.9584376,84.17685,-2.064044,84.17685,2.064044,1.042385,236.1958,9.137303,227.0585,227.0585
P01,2021-03-11 9:23:14 AM,15.6635,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5369,10.77756,24.56705,-7.804039,6.22,-15.4706,350.2388,-1.105631,74.32269,1.00118,84.08389,-2.106811,84.08389,2.106811,1.055961,236.1956,9.194092,227.0015,227.0015
P01,2021-03-11 9:23:14 AM,15.67707,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5367,10.77765,24.567,-7.804039,6.22,-15.4706,350.2388,-1.105654,74.24599,1.046001,84.0072,-2.151655,84.0072,2.151655,1.070041,236.1954,9.228746,226.9666,226.9666
P01,2021-03-11 9:23:14 AM,15.69115,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5365,10.77771,24.56699,-7.804039,6.22,-15.4706,350.2388,-1.10567,74.1994,1.069987,83.9606,-2.175657,83.9606,2.175657,1.083979,236.1952,9.249274,226.9459,226.9459
P01,2021-03-11 9:23:14 AM,15.70509,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5364,10.7777,24.56703,-7.804039,6.22,-15.4706,350.2388,-1.105668,74.20056,1.055089,83.96176,-2.160757,83.96176,2.160757,1.097801,236.1952,9.260852,226.9343,226.9343
P01,2021-03-11 9:23:14 AM,15.71891,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5363,10.77764,24.56708,-7.804039,6.22,-15.4706,350.2388,-1.105654,74.18291,0.996349,83.94415,-2.102003,83.94415,2.102003,1.118793,236.195,9.266801,226.9282,226.9282
P01,2021-03-11 9:23:14 AM,15.73991,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5362,10.77757,24.56709,-7.804039,6.22,-15.4706,350.2388,-1.105635,74.17132,0.9358019,83.93256,-2.041437,83.93256,2.041437,1.125771,236.1949,9.269146,226.9258,226.9258
P01,2021-03-11 9:23:14 AM,15.74688,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5361,10.77755,24.56709,-7.804039,6.22,-15.4706,350.2388,-1.105632,74.15367,0.8955392,83.91492,-2.001171,83.91492,2.001171,1.141219,236.1948,9.269163,226.9257,226.9257
P01,2021-03-11 9:23:14 AM,15.76233,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5361,10.77762,24.56712,-7.804039,6.22,-15.4706,350.2387,-1.105649,74.15415,0.9062698,83.91541,-2.011919,83.91541,2.011919,1.155357,236.1948,9.269166,226.9256,226.9256
P01,2021-03-11 9:23:14 AM,15.77647,,,Controller,1,A,1,4,1,yes,bench (UnityEngine.AudioClip),-240.5361,10.77771,24.56714,-7.804039,6.22,-15.4706,350.2387,-1.105672,74.17239,0.9392536,83.93365,-2.044925,83.93365,2.044925,1.168879,236.1948,9.269162,226.9257,226.9257
