Participant,TimeOfDay,TimeSinceStartOfExperiment,JumpNoJump,LeaningGamepad,Interface,TrialNo,PathID,LocationALongPath,TotalPointing,PointingCounterFromLocation,Trivial,TargetID,Controller Position X,Controller Position Y,Controller Position Z,Target Position X,Target Position Y,Target Position Z,Target Yaw,Target Pitch, Pointing Yaw, Pointing Pitch,Signed Pointing Error Yaw, Signed Pointing Error Pitch,Absolute Pointing Error Yaw, Absolute Pointing Error Pitch,Pointing Time,Correct distance in 3D,Distance Estimate,Signed Distance Estimate Error,Absolute Distance Estimate Error
P01,2021-03-10 7:02:53 PM,21.55441,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7221,10.73804,24.50112,-7.804039,6.22,-15.4706,350.2622,-1.095252,117.7842,-5.46461,127.5221,4.369358,127.5221,4.369358,1.21256,236.3662,9.1875,227.1787,227.1787
P01,2021-03-10 7:02:53 PM,21.56827,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.722,10.73804,24.50102,-7.804039,6.22,-15.4706,350.2622,-1.095252,117.7878,-5.440243,127.5256,4.344991,127.5256,4.344991,1.226509,236.3661,9.437485,226.9286,226.9286
P01,2021-03-10 7:02:53 PM,21.58222,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.722,10.73805,24.50088,-7.804039,6.22,-15.4706,350.2622,-1.095254,117.7904,-5.402403,127.5282,4.307149,127.5282,4.307149,1.240292,236.366,9.687462,226.6786,226.6786
P01,2021-03-10 7:02:53 PM,21.596,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7219,10.7381,24.50075,-7.804039,6.22,-15.4706,350.2622,-1.095267,117.789,-5.338253,127.5267,4.242986,127.5267,4.242986,1.254523,236.366,9.937439,226.4285,226.4285
P01,2021-03-10 7:02:53 PM,21.61024,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7219,10.73812,24.50065,-7.804039,6.22,-15.4706,350.2623,-1.095273,117.7872,-5.296194,127.5249,4.200921,127.5249,4.200921,1.268073,236.3659,10.18742,226.1785,226.1785
P01,2021-03-10 7:02:53 PM,21.62379,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7218,10.73812,24.50055,-7.804039,6.22,-15.4706,350.2623,-1.095271,117.7626,-5.268121,127.5003,4.17285,127.5003,4.17285,1.282357,236.3658,10.43741,225.9284,225.9284
P01,2021-03-10 7:02:53 PM,21.63807,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7218,10.73801,24.50047,-7.804039,6.22,-15.4706,350.2623,-1.095246,117.7329,-5.288612,127.4706,4.193366,127.4706,4.193366,1.296353,236.3657,10.68739,225.6783,225.6783
P01,2021-03-10 7:02:53 PM,21.65207,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7217,10.7379,24.50046,-7.804039,6.22,-15.4706,350.2623,-1.095219,117.6915,-5.324499,127.4292,4.22928,127.4292,4.22928,1.310524,236.3656,10.93737,225.4283,225.4283
P01,2021-03-10 7:02:53 PM,21.66624,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7216,10.73775,24.50043,-7.804039,6.22,-15.4706,350.2623,-1.095184,117.6862,-5.369958,127.4239,4.274774,127.4239,4.274774,1.324286,236.3656,11.18735,225.1783,225.1783
P01,2021-03-10 7:02:53 PM,21.68,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7216,10.73769,24.50039,-7.804039,6.22,-15.4706,350.2623,-1.095169,117.688,-5.37447,127.4257,4.279301,127.4257,4.279301,1.337842,236.3656,11.43733,224.9283,224.9283
P01,2021-03-10 7:02:53 PM,21.69355,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7216,10.7376,24.50034,-7.804039,6.22,-15.4706,350.2623,-1.095148,117.6867,-5.391235,127.4244,4.296087,127.4244,4.296087,1.352248,236.3656,11.6873,224.6783,224.6783
P01,2021-03-10 7:02:53 PM,21.70796,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7216,10.73749,24.50032,-7.804039,6.22,-15.4706,350.2623,-1.095121,117.6459,-5.4297,127.3836,4.334579,127.3836,4.334579,1.366397,236.3655,11.93727,224.4282,224.4282
P01,2021-03-10 7:02:53 PM,21.72211,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7215,10.73746,24.50032,-7.804039,6.22,-15.4706,350.2623,-1.095114,117.6159,-5.429024,127.3536,4.333909,127.3536,4.333909,1.379799,236.3654,12.18723,224.1782,224.1782
P01,2021-03-10 7:02:53 PM,21.73551,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7214,10.7375,24.50032,-7.804039,6.22,-15.4706,350.2623,-1.095125,117.5837,-5.395398,127.3214,4.300273,127.3214,4.300273,1.393855,236.3654,12.43718,223.9282,223.9282
P01,2021-03-10 7:02:53 PM,21.74957,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7214,10.73761,24.5003,-7.804039,6.22,-15.4706,350.2623,-1.09515,117.5678,-5.326912,127.3055,4.231762,127.3055,4.231762,1.407619,236.3653,12.68651,223.6788,223.6788
P01,2021-03-10 7:02:53 PM,21.76333,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7214,10.73759,24.50026,-7.804039,6.22,-15.4706,350.2623,-1.095147,117.5815,-5.327472,127.3191,4.232324,127.3191,4.232324,1.421858,236.3653,12.92956,223.4357,223.4357
P01,2021-03-10 7:02:53 PM,21.77757,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7213,10.73769,24.50032,-7.804039,6.22,-15.4706,350.2623,-1.09517,117.5383,-5.273166,127.276,4.177996,127.276,4.177996,1.435592,236.3652,13.16033,223.2049,223.2049
P01,2021-03-10 7:02:53 PM,21.7913,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7212,10.73762,24.50039,-7.804039,6.22,-15.4706,350.2623,-1.095154,117.4776,-5.266781,127.2153,4.171627,127.2153,4.171627,1.450474,236.3652,13.37238,222.9928,222.9928
P01,2021-03-10 7:02:53 PM,21.80618,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.721,10.73756,24.50048,-7.804039,6.22,-15.4706,350.2623,-1.09514,117.3775,-5.269171,127.1152,4.174032,127.1152,4.174032,1.463452,236.365,13.54503,222.82,222.82
P01,2021-03-10 7:02:53 PM,21.81916,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7209,10.73747,24.50053,-7.804039,6.22,-15.4706,350.2623,-1.095119,117.3231,-5.281528,127.0609,4.186409,127.0609,4.186409,1.477351,236.3649,13.67588,222.689,222.689
P01,2021-03-10 7:02:53 PM,21.83306,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7209,10.73743,24.50051,-7.804039,6.22,-15.4706,350.2623,-1.095109,117.3104,-5.289001,127.0481,4.193892,127.0481,4.193892,1.491435,236.3649,13.75994,222.605,222.605
P01,2021-03-10 7:02:53 PM,21.84715,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.721,10.73739,24.50047,-7.804039,6.22,-15.4706,350.2623,-1.0951,117.3206,-5.288332,127.0583,4.193233,127.0583,4.193233,1.50528,236.365,13.81202,222.5529,222.5529
P01,2021-03-10 7:02:53 PM,21.86099,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.721,10.73738,24.50039,-7.804039,6.22,-15.4706,350.2623,-1.095096,117.3296,-5.271274,127.0673,4.176178,127.0673,4.176178,1.519513,236.365,13.84341,222.5216,222.5216
P01,2021-03-10 7:02:53 PM,21.87522,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7211,10.73734,24.50031,-7.804039,6.22,-15.4706,350.2623,-1.095088,117.3452,-5.272733,127.0828,4.177646,127.0828,4.177646,1.533789,236.365,13.86182,222.5032,222.5032
P01,2021-03-10 7:02:53 PM,21.8895,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7211,10.73726,24.50026,-7.804039,6.22,-15.4706,350.2623,-1.095068,117.3359,-5.301063,127.0736,4.205995,127.0736,4.205995,1.547435,236.365,13.87206,222.493,222.493
P01,2021-03-10 7:02:53 PM,21.90315,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7211,10.73727,24.50019,-7.804039,6.22,-15.4706,350.2624,-1.09507,117.2971,-5.286666,127.0347,4.191596,127.0347,4.191596,1.561905,236.365,13.8772,222.4878,222.4878
P01,2021-03-10 7:02:53 PM,21.91762,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7211,10.73726,24.50012,-7.804039,6.22,-15.4706,350.2624,-1.095066,117.2699,-5.286552,127.0075,4.191486,127.0075,4.191486,1.574914,236.365,13.87914,222.4859,222.4859
P01,2021-03-10 7:02:53 PM,21.93063,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7212,10.73715,24.50007,-7.804039,6.22,-15.4706,350.2624,-1.095042,117.2663,-5.327313,127.0039,4.232271,127.0039,4.232271,1.589552,236.3651,13.87915,222.4859,222.4859
P01,2021-03-10 7:02:53 PM,21.94526,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7212,10.73703,24.49999,-7.804039,6.22,-15.4706,350.2624,-1.095013,117.2747,-5.374097,127.0123,4.279085,127.0123,4.279085,1.603168,236.3651,13.87915,222.4859,222.4859
P01,2021-03-10 7:02:53 PM,21.95888,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7213,10.73701,24.49991,-7.804039,6.22,-15.4706,350.2624,-1.095006,117.3123,-5.372802,127.0499,4.277797,127.0499,4.277797,1.616855,236.3652,13.87916,222.4861,222.4861
P01,2021-03-10 7:02:53 PM,21.97257,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7214,10.73704,24.49982,-7.804039,6.22,-15.4706,350.2625,-1.095013,117.3518,-5.351478,127.0894,4.256465,127.0894,4.256465,1.631121,236.3653,13.87916,222.4861,222.4861
P01,2021-03-10 7:02:54 PM,21.98683,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7215,10.73711,24.49975,-7.804039,6.22,-15.4706,350.2625,-1.095029,117.4001,-5.31576,127.1376,4.220731,127.1376,4.220731,1.644888,236.3654,13.87916,222.4862,222.4862
P01,2021-03-10 7:02:54 PM,22.0006,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7216,10.7372,24.49966,-7.804039,6.22,-15.4706,350.2625,-1.095052,117.4428,-5.280089,127.1804,4.185037,127.1804,4.185037,1.658706,236.3654,13.87916,222.4863,222.4863
P01,2021-03-10 7:02:54 PM,22.01442,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7217,10.7373,24.49959,-7.804039,6.22,-15.4706,350.2625,-1.095075,117.4955,-5.234394,127.233,4.139318,127.233,4.139318,1.672822,236.3655,13.87916,222.4863,222.4863
P01,2021-03-10 7:02:54 PM,22.02854,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7217,10.73735,24.49953,-7.804039,6.22,-15.4706,350.2625,-1.095088,117.5411,-5.222674,127.2786,4.127586,127.2786,4.127586,1.687194,236.3655,13.87915,222.4864,222.4864
P01,2021-03-10 7:02:54 PM,22.04291,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7218,10.73738,24.49949,-7.804039,6.22,-15.4706,350.2625,-1.095095,117.5707,-5.224947,127.3082,4.129852,127.3082,4.129852,1.70081,236.3656,13.87916,222.4865,222.4865
P01,2021-03-10 7:02:54 PM,22.05652,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7218,10.73745,24.49945,-7.804039,6.22,-15.4706,350.2625,-1.095112,117.5779,-5.195656,127.3154,4.100544,127.3154,4.100544,1.714429,236.3656,13.87915,222.4864,222.4864
P01,2021-03-10 7:02:54 PM,22.07014,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7218,10.73764,24.49938,-7.804039,6.22,-15.4706,350.2626,-1.095158,117.6056,-5.110648,127.343,4.01549,127.343,4.01549,1.72852,236.3656,13.87916,222.4865,222.4865
P01,2021-03-10 7:02:54 PM,22.08423,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7218,10.73785,24.49928,-7.804039,6.22,-15.4706,350.2626,-1.095208,117.6328,-5.034823,127.3701,3.939615,127.3701,3.939615,1.742542,236.3656,13.87915,222.4865,222.4865
P01,2021-03-10 7:02:54 PM,22.09826,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7218,10.73794,24.49922,-7.804039,6.22,-15.4706,350.2626,-1.095229,117.6353,-5.018236,127.3727,3.923006,127.3727,3.923006,1.757142,236.3656,13.87915,222.4865,222.4865
P01,2021-03-10 7:02:54 PM,22.11286,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7219,10.73802,24.49917,-7.804039,6.22,-15.4706,350.2626,-1.095249,117.6574,-5.009088,127.3947,3.913839,127.3947,3.913839,1.770216,236.3656,13.87915,222.4865,222.4865
P01,2021-03-10 7:02:54 PM,22.12593,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7219,10.7381,24.49915,-7.804039,6.22,-15.4706,350.2626,-1.095267,117.6719,-4.979108,127.4093,3.883841,127.4093,3.883841,1.784084,236.3657,13.87915,222.4865,222.4865
P01,2021-03-10 7:02:54 PM,22.1398,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7219,10.73812,24.49916,-7.804039,6.22,-15.4706,350.2626,-1.095273,117.6553,-4.969542,127.3926,3.874268,127.3926,3.874268,1.798818,236.3657,13.87915,222.4865,222.4865
P01,2021-03-10 7:02:54 PM,22.15453,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7219,10.73811,24.49919,-7.804039,6.22,-15.4706,350.2626,-1.095271,117.6444,-4.953856,127.3818,3.858584,127.3818,3.858584,1.812299,236.3657,13.87915,222.4866,222.4866
P01,2021-03-10 7:02:54 PM,22.16801,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7219,10.73804,24.49925,-7.804039,6.22,-15.4706,350.2626,-1.095253,117.6131,-4.973572,127.3505,3.878319,127.3505,3.878319,1.826709,236.3657,13.87915,222.4865,222.4865
P01,2021-03-10 7:02:54 PM,22.18242,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7219,10.73792,24.49932,-7.804039,6.22,-15.4706,350.2626,-1.095225,117.5853,-5.011465,127.3228,3.916239,127.3228,3.916239,1.840469,236.3657,13.87915,222.4865,222.4865
P01,2021-03-10 7:02:54 PM,22.19618,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7219,10.73784,24.49938,-7.804039,6.22,-15.4706,350.2626,-1.095206,117.5777,-5.032165,127.3152,3.936959,127.3152,3.936959,1.85418,236.3657,13.87915,222.4866,222.4866
P01,2021-03-10 7:02:54 PM,22.20989,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7219,10.73776,24.49943,-7.804039,6.22,-15.4706,350.2626,-1.095186,117.5751,-5.052791,127.3126,3.957605,127.3126,3.957605,1.867676,236.3657,13.87915,222.4866,222.4866
P01,2021-03-10 7:02:54 PM,22.22339,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.722,10.73769,24.4995,-7.804039,6.22,-15.4706,350.2625,-1.095168,117.5653,-5.081255,127.3028,3.986087,127.3028,3.986087,1.884075,236.3658,13.87915,222.4866,222.4866
P01,2021-03-10 7:02:54 PM,22.23979,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.722,10.73764,24.49955,-7.804039,6.22,-15.4706,350.2625,-1.095156,117.5254,-5.088235,127.2629,3.993079,127.2629,3.993079,1.896558,236.3658,13.87915,222.4866,222.4866
P01,2021-03-10 7:02:54 PM,22.25227,,,Controller,1,A,1,6,2,yes,dumpster (UnityEngine.AudioClip),-240.7219,10.73764,24.49964,-7.804039,6.22,-15.4706,350.2625,-1.095157,117.4534,-5.077839,127.1909,3.982682,127.1909,3.982682,1.910049,236.3657,13.87915,222.4866,222.4866
